July 9, 2018
3:16 PM
Hot Liquid Setpoint (°C):
0
Cold Liquid Setpoint (°C):
0
Hot Liquid Flowrate (LPM): 
0.0
Cold Liquid Flowrate (LPM):
0.0
Mean Pressure Setpoint (kPa):
0
Load Torque Setpoint (Nm):
0.0
Teknic Motor Setpoint (RPM):
0
Units are (°C).


TC_time        	TC_0	TC_1	TC_2	TC_3	TC_4	TC_5	TC_6	TC_7	TC_8	TC_9	TC_10	TC_11	TC_12	TC_13	TC_14	TC_15
8196.400360	-10.637	-14.383	-20.616	-22.787	-27.062	-30.152	-32.516	-31.715	-32.201	-31.850	-32.367	-27.728	-25.155	-21.973	-18.095	-13.787
8196.401359	-34.796	-33.099	-33.777	-30.210	-28.710	-25.999	-22.596	-16.168	-11.152	-5.518	-0.991	8.181	15.083	22.227	29.668	37.127
8196.402356	-17.832	-10.480	-5.660	2.924	9.253	16.415	23.879	33.815	42.009	50.377	57.308	68.228	76.530	84.611	92.523	99.999
8196.403354	32.627	42.897	50.373	61.050	69.131	77.562	85.832	96.030	104.115	111.926	117.909	127.339	133.811	139.663	144.958	149.453
8196.404357	90.710	100.820	107.824	117.528	124.317	131.056	137.262	145.001	150.320	155.040	157.643	163.373	165.914	167.605	168.538	168.500
8196.405343	141.785	149.074	152.962	159.198	162.254	164.986	166.943	170.209	170.884	170.812	168.509	169.249	166.761	163.416	159.341	154.362
8196.406343	167.589	170.133	169.136	170.361	168.331	165.932	162.750	160.910	156.545	151.537	144.431	140.558	133.650	126.120	118.123	109.506
8196.407353	160.361	158.297	152.774	149.600	143.313	136.837	129.785	124.326	116.588	108.487	98.567	92.259	83.213	73.890	64.460	54.775
8196.408352	125.875	120.296	111.499	105.378	96.421	87.606	78.555	71.502	62.498	53.509	43.037	36.705	27.952	19.321	10.992	2.808
8196.409351	82.061	75.095	65.170	58.316	48.896	39.966	31.141	24.735	16.667	8.967	0.076	-4.152	-10.628	-16.666	-22.070	-27.024
8196.410349	26.656	20.425	11.529	6.254	-1.278	-7.925	-14.114	-17.368	-22.010	-25.921	-30.762	-30.473	-32.219	-33.290	-33.555	-33.248
8196.411334	-18.563	-21.325	-26.529	-27.594	-30.735	-32.649	-33.807	-31.783	-31.050	-29.491	-28.816	-23.047	-19.373	-15.144	-10.282	-5.078
8196.412331	-34.842	-31.863	-31.268	-26.470	-23.766	-19.901	-15.401	-7.965	-2.046	4.371	9.677	19.501	26.976	34.598	42.417	50.159
8196.413330	-10.637	-2.540	2.946	12.159	19.052	26.690	34.547	44.773	53.191	61.698	68.695	79.572	87.768	95.664	103.313	110.452
8196.414325	45.528	56.007	63.622	74.316	82.340	90.617	98.642	108.493	116.156	123.462	128.864	137.623	143.361	148.411	152.842	156.416
8196.415325	103.885	113.566	120.066	129.170	135.286	141.276	146.659	153.505	157.874	161.590	163.143	167.780	169.198	169.742	169.512	168.303
8196.416321	149.655	156.085	159.069	164.353	166.422	168.137	169.053	171.264	170.875	169.740	166.381	166.082	162.577	158.244	153.220	147.334
8196.417313	168.601	169.974	167.807	167.874	164.702	161.189	156.926	154.050	148.696	142.755	134.775	130.105	122.468	114.286	105.718	96.614
8196.418315	152.119	148.776	142.035	137.729	130.385	122.946	115.027	108.815	100.422	91.778	81.417	74.822	65.588	56.200	46.831	37.331
8196.419307	107.365	100.953	91.436	84.762	75.372	66.274	57.089	50.085	41.259	32.607	22.604	16.968	9.023	1.356	-5.847	-12.834
8196.420308	43.661	36.910	27.404	21.343	12.924	5.290	-1.943	-6.437	-12.432	-17.798	-24.156	-25.485	-28.878	-31.636	-33.610	-35.016
8196.421308	-9.336	-13.220	-19.599	-21.929	-26.369	-29.631	-32.172	-31.553	-32.223	-32.054	-32.753	-28.289	-25.887	-22.869	-19.147	-14.985
8196.422309	-34.690	-33.116	-33.916	-30.469	-29.087	-26.489	-23.196	-16.870	-11.951	-6.401	-1.944	7.154	13.993	21.085	28.481	35.906
8196.423299	-19.633	-12.516	-7.909	0.502	6.657	13.667	21.001	30.838	38.951	47.261	54.154	65.068	73.380	81.495	89.461	97.014
8196.424302	27.840	37.991	45.374	56.007	64.072	72.524	80.851	91.146	99.357	107.328	113.500	123.155	129.879	136.009	141.610	146.433
8196.425297	92.540	102.600	109.543	119.173	125.878	132.522	138.622	146.245	151.440	156.029	158.492	164.077	166.468	168.004	168.780	168.582
8196.426293	143.453	150.577	154.290	160.340	163.202	165.734	167.485	170.542	171.005	170.719	168.204	168.735	166.040	162.494	158.225	153.058
8196.427292	167.981	170.260	168.996	169.957	167.664	165.007	161.575	159.493	154.896	149.668	142.354	138.290	131.206	123.517	115.378	106.639
8196.428287	156.275	153.509	147.316	143.515	136.640	129.624	122.082	116.193	108.077	99.656	89.471	82.978	73.801	64.411	54.982	45.363
8196.429280	115.805	109.719	100.479	94.006	84.763	75.745	66.573	59.500	50.548	41.699	31.442	25.450	17.101	8.962	1.211	-6.305
8196.430281	56.836	49.870	40.080	33.603	24.698	16.477	8.546	3.265	-3.519	-9.819	-17.205	-19.658	-24.211	-28.175	-31.394	-34.073
8196.431277	-2.935	-7.402	-14.427	-17.473	-22.658	-26.702	-30.056	-30.279	-31.798	-32.486	-34.039	-30.406	-28.819	-26.587	-23.616	-20.167
8196.432293	-33.082	-32.546	-34.387	-31.972	-31.609	-30.002	-27.664	-22.239	-18.181	-13.423	-9.673	-1.158	5.089	11.675	18.644	25.718
8196.433279	-26.985	-21.082	-17.629	-10.161	-4.911	1.245	7.847	17.087	24.692	32.607	39.199	49.968	58.218	66.379	74.500	82.312
8196.434271	12.414	22.007	28.917	39.245	47.096	55.464	63.831	74.306	82.797	91.164	97.835	108.123	115.567	122.519	129.036	134.864
8196.435265	73.280	83.729	91.165	101.439	108.891	116.405	123.488	132.207	138.589	144.457	148.279	155.304	159.193	162.281	164.650	166.076
8196.436264	132.304	140.407	145.165	152.330	156.361	160.111	163.122	167.471	169.247	170.288	169.103	170.957	169.569	167.304	164.283	160.320
8196.437257	165.076	168.671	168.735	171.025	170.054	168.703	166.547	165.706	162.305	158.220	151.991	148.935	142.790	135.957	128.591	120.533
8196.438258	162.646	161.069	156.013	153.281	147.411	141.324	134.629	129.490	122.038	114.186	104.479	98.333	89.413	80.174	70.785	61.096
8196.439256	127.394	121.904	113.186	107.130	98.228	89.456	80.434	73.396	64.393	55.393	44.899	38.525	29.718	21.021	12.612	4.334
8196.440251	72.019	64.989	55.055	48.287	39.008	30.297	21.764	15.745	8.120	0.937	-7.380	-10.986	-16.757	-22.007	-26.572	-30.648
8196.441256	11.869	6.358	-1.723	-6.048	-12.620	-18.164	-23.097	-24.986	-28.209	-30.641	-33.961	-32.095	-32.257	-31.741	-30.433	-28.583
8196.442254	-29.603	-30.261	-33.310	-32.118	-32.976	-32.575	-31.416	-27.116	-24.148	-20.425	-17.654	-9.946	-4.444	1.410	7.753	14.292
8196.443247	-29.603	-24.296	-21.421	-14.479	-9.712	-3.945	2.241	11.145	18.453	26.120	32.510	43.148	51.306	59.424	67.554	75.422
8196.444242	9.708	19.170	25.965	36.210	43.995	52.321	60.669	71.152	79.669	88.085	94.824	105.205	112.761	119.844	126.510	132.505
8196.445238	68.860	79.355	86.861	97.241	104.825	112.498	119.767	128.701	135.321	141.449	145.553	152.880	157.088	160.510	163.225	165.008
8196.446242	127.896	136.316	141.419	148.957	153.383	157.550	160.996	165.796	168.035	169.549	168.841	171.174	170.263	168.471	165.914	162.404
8196.447232	164.032	167.937	168.317	170.926	170.274	169.240	167.399	166.865	163.763	159.967	154.014	151.220	145.320	138.715	131.557	123.687
8196.448231	164.032	162.802	158.082	155.670	150.104	144.301	137.870	132.970	125.734	118.073	108.531	102.517	93.704	84.542	75.200	65.528
8196.449242	140.934	136.420	128.589	123.298	115.061	106.836	98.242	91.487	82.659	73.703	63.140	56.514	47.354	38.171	29.140	20.110
8196.450263	90.098	83.244	73.386	66.527	57.054	48.010	39.010	32.355	23.989	15.931	6.633	1.897	-5.044	-11.654	-17.697	-23.330
8196.451244	29.625	23.282	14.258	8.822	1.104	-5.712	-12.114	-15.612	-20.512	-24.695	-29.816	-29.824	-31.871	-33.247	-33.818	-33.815
8196.452232	-13.563	-16.977	-22.860	-24.652	-28.537	-31.221	-33.167	-31.939	-31.998	-31.221	-31.315	-26.274	-23.308	-19.750	-15.515	-10.876
8196.453220	-35.008	-32.944	-33.255	-29.331	-27.480	-24.431	-20.706	-13.977	-8.680	-2.808	1.938	11.318	18.399	25.695	33.259	40.814
8196.454228	-16.328	-8.795	-3.815	4.908	11.372	18.649	26.209	36.219	44.473	52.881	59.836	70.756	79.043	87.092	94.954	102.363
8196.455221	33.836	44.133	51.628	62.313	70.395	78.817	87.070	97.240	105.291	113.060	118.992	128.363	134.770	140.550	145.767	150.177
8196.456213	94.965	104.954	111.812	121.340	127.928	134.442	140.398	147.864	152.891	157.300	159.577	164.966	167.154	168.484	169.049	168.638
8196.457205	145.076	152.030	155.565	161.427	164.094	166.424	167.968	170.814	171.064	170.566	167.839	168.161	165.261	161.515	157.054	151.703
8196.458204	168.411	170.263	168.574	169.112	166.403	163.339	159.511	157.050	152.091	146.520	138.885	134.527	127.174	119.243	110.893	101.971
8196.459208	154.426	151.390	144.940	140.901	133.805	126.589	118.867	112.823	104.573	96.043	85.770	79.223	70.013	60.618	51.209	41.638
8196.460202	109.084	102.732	93.265	86.625	77.259	68.172	58.983	51.959	43.103	34.404	24.345	18.631	10.600	2.832	-4.477	-11.583
8196.461204	48.026	41.187	31.570	25.353	16.756	8.910	1.418	-3.328	-9.609	-15.308	-22.021	-23.734	-27.523	-30.690	-33.084	-34.918
8196.462195	-6.199	-10.388	-17.099	-19.793	-24.610	-28.267	-31.218	-31.022	-32.118	-32.378	-33.503	-29.452	-27.454	-24.825	-21.473	-17.662
8196.463194	-34.181	-33.035	-34.265	-31.240	-30.274	-28.080	-25.174	-19.212	-14.639	-9.402	-5.215	3.636	10.247	17.142	24.374	31.667
8196.464191	-21.343	-14.468	-10.086	-1.836	4.119	10.970	18.168	27.896	35.919	44.163	51.009	61.909	70.224	78.363	86.377	93.999
8196.465731	53.051	63.584	71.213	81.852	89.780	97.906	105.730	115.326	122.691	129.653	134.671	142.998	148.270	152.820	156.719	159.733
8196.466192	81.438	91.759	99.024	109.062	116.234	123.414	130.115	138.402	144.313	149.668	152.942	159.382	162.658	165.109	166.819	167.571
8196.467178	136.054	143.858	148.295	155.116	158.783	162.153	164.768	168.708	170.068	170.687	169.076	170.504	168.694	166.014	162.585	158.228
8196.469177	161.318	159.447	154.109	151.110	144.987	138.664	131.752	126.418	118.791	110.786	100.948	94.701	85.702	76.409	66.991	57.300
8196.470179	124.336	118.670	109.797	103.613	94.603	85.749	76.672	69.608	60.603	51.628	41.182	34.896	26.198	17.638	9.392	1.304
8196.471179	66.329	59.301	49.398	42.716	33.555	25.005	16.675	10.910	3.572	-3.266	-11.281	-14.476	-19.806	-24.587	-28.659	-32.220
8196.472179	8.109	2.831	-4.998	-9.054	-15.319	-20.518	-25.084	-26.583	-29.405	-31.422	-34.319	-32.025	-31.760	-30.821	-29.101	-26.851
8196.473168	-30.433	-30.856	-33.666	-32.230	-32.842	-32.198	-30.800	-26.270	-23.078	-19.141	-16.166	-8.277	-2.621	3.385	9.864	16.520
8196.474162	-28.708	-23.181	-20.093	-12.956	-8.007	-2.091	4.245	13.276	20.697	28.459	34.927	45.618	53.813	61.952	70.083	77.935
8196.475162	12.414	22.007	28.917	39.245	47.096	55.464	63.831	74.306	82.797	91.164	97.835	108.123	115.567	122.519	129.036	134.864
8196.476157	74.541	84.973	92.386	102.627	110.039	117.505	124.532	133.187	139.499	145.291	149.031	155.968	159.764	162.755	165.024	166.347
8196.477150	131.824	139.963	144.760	151.968	156.043	159.841	162.900	167.299	169.128	170.222	169.089	170.996	169.661	167.449	164.479	160.566
8196.478153	165.237	168.781	168.792	171.029	170.004	168.600	166.392	165.500	162.050	157.917	151.642	148.544	142.358	135.489	128.088	120.000
8196.479148	163.460	162.080	157.215	154.666	148.968	143.042	136.496	131.493	124.163	116.418	106.804	100.731	91.871	82.674	73.310	63.628
8196.480147	128.892	123.493	114.857	108.870	100.025	91.298	82.308	75.287	66.290	57.281	46.767	40.354	31.498	22.737	14.250	5.882
8196.481155	71.387	64.357	54.424	47.665	38.398	29.703	21.192	15.200	7.605	0.457	-7.825	-11.387	-17.110	-22.309	-26.820	-30.839
8196.482142	12.414	6.872	-1.247	-5.607	-12.221	-17.813	-22.798	-24.742	-28.022	-30.512	-33.892	-32.087	-32.311	-31.855	-30.607	-28.814
8196.483179	-26.457	-27.863	-31.674	-31.271	-32.921	-33.315	-32.944	-29.408	-27.184	-24.176	-22.092	-15.010	-10.078	-4.696	1.156	7.275
8196.484134	-32.521	-28.119	-26.124	-20.004	-16.018	-10.946	-5.340	2.992	9.796	17.033	23.054	33.431	41.380	49.365	57.435	65.317
8196.485131	0.434	9.359	15.671	25.546	33.021	41.126	49.336	59.781	68.327	76.851	83.771	94.431	102.326	109.821	116.970	123.514
8196.486139	58.100	68.643	76.255	86.832	94.671	102.672	110.339	119.741	126.886	133.598	138.339	146.361	151.306	155.506	159.037	161.666
8196.487127	118.527	127.524	133.257	141.491	146.659	151.619	155.899	161.572	164.713	167.152	167.388	170.675	170.723	169.886	168.273	165.691
8196.488133	160.113	164.931	166.243	169.801	170.106	170.029	169.140	169.545	167.363	164.460	159.370	157.395	152.274	146.399	139.917	132.664
8196.489128	167.309	167.256	163.683	162.375	157.867	153.066	147.574	143.540	137.100	130.155	121.253	115.771	107.412	98.609	89.530	80.023
8196.490129	140.934	136.420	128.589	123.298	115.061	106.836	98.242	91.487	82.659	73.703	63.140	56.514	47.354	38.171	29.140	20.110
8196.491128	88.871	81.997	72.125	65.262	55.795	46.764	37.787	31.167	22.843	14.836	5.598	0.933	-5.934	-12.462	-18.410	-23.941
8196.492117	29.028	22.707	13.708	8.304	0.620	-6.160	-12.520	-15.970	-20.819	-24.948	-30.014	-29.963	-31.949	-33.264	-33.774	-33.710
8196.493111	-19.280	-21.938	-27.034	-27.986	-31.010	-32.803	-33.839	-31.693	-30.839	-29.161	-28.370	-22.491	-18.711	-14.382	-9.428	-4.146
8196.494108	-34.796	-31.756	-31.101	-26.247	-23.487	-19.569	-15.019	-7.539	-1.585	4.872	10.212	20.062	27.561	35.202	43.036	50.787
8196.495104	-11.489	-3.463	1.946	11.096	17.931	25.522	33.340	43.539	51.938	60.435	67.430	78.317	86.529	94.451	102.134	109.316
8196.496102	41.183	51.609	59.194	69.898	77.957	86.300	94.422	104.404	112.222	119.710	125.319	134.314	140.308	145.636	150.365	154.255
8196.497099	103.885	113.566	120.066	129.170	135.286	141.276	146.659	153.505	157.874	161.590	163.143	167.780	169.198	169.742	169.512	168.303
8196.498100	152.119	158.232	160.884	165.822	167.535	168.887	169.433	171.271	170.510	169.005	165.282	164.627	160.775	156.110	150.769	144.582
8196.499100	168.533	170.173	168.271	168.599	165.684	162.419	158.396	155.749	150.613	144.875	137.084	132.586	125.104	117.058	108.609	99.603
8196.500098	154.107	151.026	144.534	140.456	133.324	126.075	118.324	112.255	103.984	95.437	85.151	78.596	69.381	59.986	50.582	41.020
8196.501098	108.513	102.140	92.657	86.005	76.630	67.539	58.352	51.334	42.487	33.804	23.763	18.075	10.072	2.337	-4.936	-12.004
8196.502089	46.776	39.960	30.373	24.199	15.651	7.864	0.440	-4.229	-10.432	-16.037	-22.650	-24.254	-27.931	-30.981	-33.256	-34.968
8196.503084	-7.560	-11.621	-18.192	-20.731	-25.388	-28.876	-31.653	-31.276	-32.189	-32.266	-33.207	-28.979	-26.806	-24.010	-20.498	-16.536
8196.504087	-34.630	-33.118	-33.979	-30.592	-29.269	-26.729	-23.490	-17.216	-12.345	-6.839	-2.418	6.644	13.452	20.516	27.890	35.297
8196.505076	-19.280	-12.115	-7.464	0.981	7.171	14.213	21.574	31.430	39.561	47.883	54.784	65.700	74.011	82.119	90.076	97.614
8196.506076	29.028	39.212	46.620	57.266	65.337	73.785	82.100	92.373	100.554	108.487	114.613	124.214	130.876	136.939	142.464	147.206
8196.507070	89.485	99.628	106.669	116.422	123.265	130.067	136.342	144.157	149.557	154.365	157.059	162.887	165.527	167.321	168.358	168.425
8196.508075	142.625	149.831	153.633	159.776	162.735	165.368	167.221	170.383	170.952	170.773	168.364	169.000	166.408	162.962	158.790	153.716
8196.509069	167.981	170.260	168.996	169.957	167.664	165.007	161.575	159.493	154.896	149.668	142.354	138.290	131.206	123.517	115.378	106.639
8196.510068	155.672	152.816	146.536	142.655	135.705	128.622	121.019	115.077	106.915	98.457	88.241	81.729	72.539	63.146	53.723	44.119
8196.511065	110.788	104.498	95.085	88.482	79.142	70.068	60.879	53.839	44.953	36.213	26.099	20.312	12.196	4.332	-3.086	-10.304
8196.512066	48.653	41.802	32.170	25.933	17.311	9.437	1.911	-2.874	-9.193	-14.938	-21.701	-23.468	-27.313	-30.537	-32.991	-34.886
8196.513057	-6.655	-10.802	-17.467	-20.109	-24.873	-28.474	-31.367	-31.111	-32.146	-32.345	-33.409	-29.298	-27.242	-24.557	-21.152	-17.290
8196.514062	-34.348	-33.080	-34.187	-31.041	-29.956	-27.645	-24.629	-18.562	-13.888	-8.560	-4.292	4.629	11.307	18.259	25.540	32.872
8196.515052	-21.674	-14.848	-10.513	-2.297	3.619	10.437	17.606	27.312	35.316	43.546	50.382	61.277	69.592	77.736	85.758	93.392
8196.516061	19.684	29.576	36.745	47.250	55.235	63.674	72.051	82.468	90.853	99.057	105.515	115.523	122.646	129.226	135.324	140.689
8196.517058	76.428	86.834	94.210	104.399	111.749	119.140	126.082	134.639	140.845	146.520	150.135	156.939	160.595	163.440	165.558	166.726
8196.518045	131.342	139.516	144.352	151.602	155.722	159.566	162.674	167.124	169.004	170.151	169.072	171.032	169.750	167.590	164.671	160.808
8196.519041	163.845	167.802	168.234	170.896	170.297	169.316	167.528	167.045	163.994	160.246	154.340	151.590	145.731	139.166	132.043	124.205
8196.520040	163.460	162.080	157.215	154.666	148.968	143.042	136.496	131.493	124.163	116.418	106.804	100.731	91.871	82.674	73.310	63.628
8196.521037	126.890	121.370	112.625	106.548	97.627	88.841	79.808	72.765	63.761	54.765	44.277	37.917	29.128	20.453	12.070	3.823
8196.522040	69.492	62.460	52.536	45.803	36.573	27.930	19.484	13.575	6.074	-0.957	-9.144	-12.571	-18.149	-23.192	-27.540	-31.389
8196.523032	11.325	5.847	-2.197	-6.486	-13.016	-18.512	-23.393	-25.227	-28.393	-30.766	-34.025	-32.098	-32.199	-31.622	-30.255	-28.348
8196.524033	-28.708	-29.599	-32.884	-31.937	-33.038	-32.881	-31.964	-27.897	-25.155	-21.649	-19.085	-11.564	-6.229	-0.517	5.680	12.095
8196.525025	-31.012	-26.095	-23.599	-17.011	-12.576	-7.097	-1.155	7.502	14.600	22.090	28.328	38.863	46.940	55.011	63.124	71.009
8196.526025	5.491	14.728	21.322	31.415	39.076	47.317	55.618	66.096	74.640	83.117	89.949	100.466	108.184	115.462	122.353	128.603
8196.527018	64.429	74.955	82.516	92.989	100.688	108.506	115.949	125.086	131.931	138.308	142.682	150.302	154.820	158.568	161.624	163.759
8196.528017	124.851	133.473	138.794	146.572	151.253	155.691	159.420	164.516	167.060	168.885	168.493	171.146	170.555	169.080	166.835	163.631
8196.529014	161.084	165.702	166.809	170.157	170.250	169.961	168.859	169.054	166.665	163.560	158.275	156.113	150.814	144.771	138.132	130.736
8196.530014	165.699	164.975	160.746	158.805	153.688	148.309	142.273	137.735	130.829	123.462	114.181	108.380	99.745	90.720	81.472	71.851
8196.531015	131.824	126.614	118.148	112.305	103.584	94.955	86.038	79.059	70.082	61.066	50.521	44.039	35.092	26.214	17.581	9.040
8196.532015	82.684	75.725	65.802	58.947	49.521	40.580	31.739	25.312	17.219	9.489	0.565	-3.701	-10.216	-16.301	-21.756	-26.764
8196.533008	25.478	19.295	10.453	5.243	-2.211	-8.790	-14.891	-18.045	-22.583	-26.384	-31.110	-30.702	-32.328	-33.276	-33.419	-32.990
8196.534003	-19.633	-22.238	-27.281	-28.175	-31.141	-32.874	-33.849	-31.642	-30.727	-28.989	-28.140	-22.207	-18.375	-13.996	-8.997	-3.677
8196.535002	-34.630	-31.409	-30.576	-25.551	-22.626	-18.550	-13.852	-6.243	-0.189	6.390	11.828	21.757	29.324	37.020	44.895	52.674
8196.535996	-8.454	-0.196	5.489	14.856	21.886	29.637	37.583	47.871	56.331	64.858	71.855	82.701	90.849	98.676	106.235	113.263
8196.536992	46.151	56.637	64.255	74.946	82.964	91.230	99.240	109.072	116.711	123.990	129.361	138.085	143.786	148.795	153.183	156.711
8196.537991	109.654	119.093	125.320	134.108	139.879	145.489	150.464	156.873	160.781	164.017	165.071	169.195	170.090	170.104	169.341	167.601
8196.538987	153.784	159.664	162.075	166.763	168.219	169.308	169.590	171.161	170.135	168.367	164.385	163.480	159.385	154.486	148.923	142.527
8196.539987	168.370	169.107	166.309	165.757	161.980	157.881	153.057	149.650	143.795	137.386	128.975	123.921	115.938	107.454	98.633	89.322
8196.540989	145.076	140.945	133.469	128.494	120.541	112.561	104.172	97.576	88.869	79.991	69.468	62.821	53.604	44.318	35.139	25.914
8196.541980	91.931	85.111	75.276	68.423	58.947	49.884	40.852	34.147	25.720	17.588	8.204	3.362	-3.689	-10.418	-16.601	-22.386
8196.542984	31.422	25.016	15.919	10.392	2.572	-4.352	-10.874	-14.516	-19.568	-23.911	-29.199	-29.384	-31.610	-33.168	-33.923	-34.103
8196.543975	-17.461	-20.377	-25.740	-26.977	-30.291	-32.384	-33.725	-31.885	-31.334	-29.954	-29.455	-23.851	-20.338	-16.260	-11.539	-6.458
8196.544969	-34.842	-31.863	-31.268	-26.470	-23.766	-19.901	-15.401	-7.965	-2.046	4.371	9.677	19.501	26.976	34.598	42.417	50.159
8196.545974	-8.896	-0.668	4.975	14.313	21.315	29.045	36.974	47.250	55.702	64.226	71.223	82.076	90.234	98.076	105.653	112.705
8196.546966	45.528	56.007	63.622	74.316	82.340	90.617	98.642	108.493	116.156	123.462	128.864	137.623	143.361	148.411	152.842	156.416
8196.547964	107.940	117.455	123.766	132.652	138.529	144.255	149.355	155.896	159.945	163.326	164.531	168.810	169.862	170.036	169.433	167.852
8196.548968	147.800	154.452	157.668	163.196	165.516	167.489	168.667	171.143	171.021	170.151	167.054	167.013	163.758	159.667	154.875	149.209
8196.549960	168.278	170.291	168.761	169.457	166.903	163.992	160.311	157.991	153.167	147.723	140.206	135.957	128.703	120.861	112.588	103.732
8196.550965	154.107	151.026	144.534	140.456	133.324	126.075	118.324	112.255	103.984	95.437	85.151	78.596	69.381	59.986	50.582	41.020
8196.551957	107.365	100.953	91.436	84.762	75.372	66.274	57.089	50.085	41.259	32.607	22.604	16.968	9.023	1.356	-5.847	-12.834
8196.552956	42.420	35.697	26.226	20.212	11.848	4.277	-2.881	-7.301	-13.209	-18.477	-24.732	-25.949	-29.228	-31.867	-33.721	-35.004
