July 9, 2018
3:16 PM
Hot Liquid Setpoint (°C):
0
Cold Liquid Setpoint (°C):
0
Hot Liquid Flowrate (LPM): 
0.0
Cold Liquid Flowrate (LPM):
0.0
Mean Pressure Setpoint (kPa):
0
Load Torque Setpoint (Nm):
0.0
Teknic Motor Setpoint (RPM):
0
Counter data is in units of (Counts). Voltage data is in units of (V).


VI_time      	ctr0	VI_0	VI_1	VI_2	VI_3	VI_4	VI_5	VI_6	VI_7	VI_8	VI_9	VI_10	VI_11	VI_12	VI_13	VI_14	VI_15	VI_16	VI_17	VI_18	VI_19	VI_20	VI_21	VI_22	VI_23	VI_24	VI_25	VI_26	VI_27	VI_28	VI_29	VI_30	VI_31
8197.619775	0.000	-5.398	-5.921	-6.677	-7.088	-7.696	-8.210	-8.669	-8.859	-9.167	-9.405	-9.720	-9.584	-9.625	-9.607	-9.519	-9.383	-9.067	-8.624	-8.263	-7.769	-6.975	-6.537	-5.984	-5.323	-4.587	-3.708	-2.865	-2.035	-1.192	-0.347	0.367	1.358
8197.620772	0.000	-9.234	-9.327	-9.629	-9.562	-9.674	-9.676	-9.612	-9.273	-9.048	-8.754	-8.542	-7.888	-7.424	-6.917	-6.361	-5.781	-5.048	-4.219	-3.506	-2.696	-1.624	-0.949	-0.202	0.609	1.450	2.389	3.244	4.041	4.804	5.523	6.067	6.845
8197.621764	0.000	-9.529	-9.109	-8.900	-8.328	-7.943	-7.463	-6.932	-6.147	-5.500	-4.811	-4.234	-3.248	-2.486	-1.720	-0.945	-0.186	0.682	1.603	2.365	3.179	4.209	4.798	5.416	6.055	6.683	7.368	7.932	8.401	8.804	9.133	9.259	9.594
8197.622763	0.000	-6.332	-5.489	-4.883	-3.945	-3.228	-2.451	-1.662	-0.659	0.164	0.987	1.653	2.683	3.444	4.164	4.850	5.473	6.164	6.866	7.368	7.884	8.580	8.803	9.023	9.238	9.417	9.632	9.709	9.678	9.571	9.384	8.991	8.811
8197.623758	0.000	-0.941	0.073	0.807	1.830	2.588	3.362	4.103	5.015	5.705	6.350	6.799	7.573	8.040	8.431	8.755	8.988	9.260	9.521	9.562	9.599	9.805	9.527	9.241	8.948	8.620	8.336	7.924	7.417	6.851	6.225	5.419	4.852
8197.624770	0.000	4.892	5.764	6.312	7.107	7.597	8.066	8.465	9.002	9.286	9.498	9.491	9.787	9.760	9.645	9.452	9.163	8.913	8.653	8.180	7.715	7.431	6.683	5.948	5.230	4.508	3.859	3.116	2.315	1.494	0.655	-0.323	-1.019
8197.625752	0.000	8.752	9.223	9.344	9.688	9.708	9.690	9.591	9.621	9.392	9.093	8.575	8.369	7.850	7.257	6.606	5.879	5.217	4.573	3.746	2.961	2.394	1.400	0.461	-0.419	-1.262	-1.987	-2.762	-3.549	-4.313	-5.050	-5.883	-6.391
8197.626755	0.000	9.317	9.265	8.863	8.688	8.197	7.679	7.095	6.659	5.988	5.271	4.366	3.804	2.964	2.087	1.190	0.261	-0.562	-1.323	-2.222	-3.033	-3.581	-4.510	-5.340	-6.067	-6.713	-7.200	-7.696	-8.168	-8.581	-8.936	-9.356	-9.425
8197.627753	0.000	6.126	5.627	4.804	4.241	3.394	2.556	1.693	1.018	0.151	-0.717	-1.729	-2.350	-3.203	-4.046	-4.862	-5.664	-6.316	-6.861	-7.501	-8.015	-8.226	-8.784	-9.210	-9.504	-9.690	-9.695	-9.690	-9.646	-9.531	-9.351	-9.233	-8.765
8197.628746	0.000	0.945	0.269	-0.687	-1.344	-2.242	-3.087	-3.916	-4.512	-5.259	-5.967	-6.777	-7.159	-7.736	-8.268	-8.741	-9.172	-9.424	-9.546	-9.743	-9.797	-9.535	-9.609	-9.545	-9.346	-9.041	-8.559	-8.077	-7.568	-7.003	-6.393	-5.867	-5.016
8197.629745	0.000	-4.553	-5.121	-5.929	-6.398	-7.068	-7.649	-8.180	-8.446	-8.832	-9.151	-9.549	-9.498	-9.623	-9.690	-9.686	-9.633	-9.398	-9.034	-8.748	-8.326	-7.600	-7.225	-6.730	-6.120	-5.430	-4.590	-3.780	-2.976	-2.151	-1.318	-0.608	0.387
8197.630751	0.000	-8.900	-9.063	-9.436	-9.443	-9.628	-9.705	-9.715	-9.450	-9.296	-9.073	-8.928	-8.339	-7.936	-7.487	-6.984	-6.453	-5.763	-4.972	-4.291	-3.507	-2.455	-1.794	-1.054	-0.243	0.603	1.554	2.428	3.250	4.044	4.800	5.386	6.211
8197.631737	0.000	-9.720	-9.378	-9.243	-8.743	-8.428	-8.013	-7.544	-6.816	-6.220	-5.578	-5.041	-4.089	-3.356	-2.611	-1.850	-1.099	-0.231	0.697	1.472	2.305	3.362	3.984	4.641	5.326	6.004	6.745	7.370	7.904	8.376	8.777	8.977	9.389
8197.632746	0.000	-7.344	-6.581	-6.048	-5.173	-4.510	-3.777	-3.023	-2.043	-1.233	-0.413	0.261	1.310	2.100	2.859	3.593	4.276	5.035	5.813	6.400	7.008	7.803	8.130	8.460	8.788	9.084	9.419	9.617	9.709	9.724	9.657	9.383	9.319
8197.633731	0.000	-2.562	-1.565	-0.836	0.194	0.972	1.778	2.564	3.532	4.288	5.011	5.548	6.420	6.993	7.499	7.944	8.305	8.711	9.108	9.289	9.469	9.818	9.683	9.539	9.386	9.195	9.043	8.757	8.370	7.917	7.397	6.686	6.206
8197.634735	0.000	3.478	4.417	5.042	5.924	6.511	7.083	7.594	8.250	8.658	9.000	9.125	9.557	9.668	9.690	9.635	9.483	9.367	9.237	8.890	8.545	8.376	7.734	7.098	6.471	5.830	5.252	4.569	3.818	3.034	2.220	1.256	0.563
8197.635735	0.000	8.073	8.659	8.899	9.367	9.512	9.621	9.649	9.805	9.703	9.527	9.129	9.039	8.631	8.143	7.589	6.953	6.373	5.802	5.040	4.309	3.786	2.826	1.909	1.040	0.198	-0.537	-1.334	-2.154	-2.960	-3.752	-4.648	-5.228
8197.636733	0.000	9.541	9.635	9.377	9.342	8.985	8.596	8.134	7.812	7.246	6.625	5.804	5.317	4.539	3.713	2.855	1.950	1.140	0.379	-0.532	-1.370	-1.956	-2.936	-3.829	-4.630	-5.362	-5.944	-6.546	-7.132	-7.667	-8.150	-8.705	-8.914
8197.637720	0.000	7.589	7.218	6.513	6.054	5.297	4.536	3.732	3.103	2.265	1.410	0.396	-0.244	-1.132	-2.026	-2.907	-3.792	-4.538	-5.192	-5.954	-6.601	-6.957	-7.668	-8.256	-8.719	-9.081	-9.266	-9.445	-9.586	-9.657	-9.661	-9.726	-9.436
8197.638725	0.000	2.790	2.141	1.198	0.539	-0.374	-1.248	-2.121	-2.775	-3.593	-4.384	-5.289	-5.778	-6.472	-7.131	-7.740	-8.313	-8.715	-8.993	-9.350	-9.565	-9.467	-9.706	-9.806	-9.769	-9.622	-9.295	-8.961	-8.593	-8.163	-7.677	-7.268	-6.521
8197.639714	0.000	-3.089	-3.715	-4.592	-5.139	-5.898	-6.576	-7.212	-7.591	-8.096	-8.541	-9.068	-9.150	-9.412	-9.616	-9.750	-9.835	-9.736	-9.505	-9.350	-9.053	-8.446	-8.184	-7.795	-7.284	-6.683	-5.923	-5.182	-4.436	-3.659	-2.862	-2.176	-1.194
8197.640709	0.000	-7.997	-8.295	-8.810	-8.963	-9.299	-9.527	-9.692	-9.579	-9.579	-9.506	-9.509	-9.064	-8.798	-8.479	-8.100	-7.684	-7.100	-6.404	-5.807	-5.096	-4.105	-3.492	-2.788	-1.999	-1.161	-0.206	0.686	1.539	2.377	3.190	3.845	4.751
8197.641717	0.000	-9.848	-9.632	-9.622	-9.244	-9.047	-8.745	-8.384	-7.756	-7.254	-6.698	-6.239	-5.356	-4.681	-3.984	-3.261	-2.538	-1.687	-0.764	0.016	0.866	1.951	2.612	3.317	4.061	4.808	5.626	6.337	6.966	7.539	8.047	8.360	8.891
8197.642712	0.000	-7.851	-7.139	-6.652	-5.820	-5.195	-4.494	-3.766	-2.808	-2.012	-1.202	-0.531	0.520	1.319	2.094	2.848	3.557	4.347	5.162	5.791	6.445	7.291	7.673	8.061	8.450	8.810	9.211	9.477	9.637	9.721	9.723	9.518	9.521
8197.643705	0.000	-2.972	-1.984	-1.260	-0.232	0.547	1.357	2.150	3.129	3.899	4.640	5.196	6.090	6.688	7.221	7.696	8.088	8.526	8.958	9.174	9.390	9.776	9.678	9.571	9.455	9.301	9.184	8.933	8.579	8.158	7.667	6.984	6.529
8197.644703	0.000	3.021	3.977	4.622	5.528	6.140	6.742	7.284	7.974	8.418	8.798	8.963	9.435	9.587	9.652	9.640	9.530	9.456	9.368	9.061	8.755	8.623	8.017	7.415	6.819	6.206	5.654	4.994	4.261	3.494	2.693	1.737	1.049
8197.645700	0.000	7.698	8.333	8.626	9.148	9.350	9.516	9.602	9.817	9.773	9.654	9.314	9.279	8.924	8.488	7.983	7.393	6.855	6.323	5.595	4.895	4.399	3.460	2.559	1.702	0.866	0.132	-0.667	-1.496	-2.316	-3.126	-4.045	-4.653
8197.646699	0.000	9.550	9.682	9.460	9.462	9.140	8.785	8.355	8.064	7.527	6.933	6.137	5.671	4.913	4.103	3.259	2.365	1.562	0.804	-0.106	-0.945	-1.538	-2.527	-3.432	-4.248	-4.997	-5.600	-6.225	-6.837	-7.400	-7.913	-8.500	-8.742
8197.647698	0.000	7.941	7.612	6.946	6.522	5.798	5.065	4.286	3.677	2.855	2.011	1.003	0.365	-0.526	-1.426	-2.320	-3.220	-3.987	-4.666	-5.457	-6.136	-6.528	-7.279	-7.909	-8.417	-8.826	-9.060	-9.290	-9.483	-9.606	-9.664	-9.782	-9.545
8197.648697	0.000	3.980	3.368	2.451	1.810	0.905	0.028	-0.856	-1.532	-2.381	-3.212	-4.166	-4.713	-5.472	-6.205	-6.893	-7.554	-8.049	-8.424	-8.882	-9.203	-9.214	-9.563	-9.774	-9.848	-9.813	-9.595	-9.368	-9.105	-8.775	-8.385	-8.065	-7.403
8197.649697	0.000	-1.305	-1.971	-2.902	-3.516	-4.354	-5.123	-5.861	-6.351	-6.979	-7.553	-8.218	-8.444	-8.855	-9.212	-9.504	-9.747	-9.808	-9.735	-9.736	-9.594	-9.137	-9.020	-8.769	-8.389	-7.910	-7.263	-6.625	-5.972	-5.275	-4.545	-3.915	-2.974
8197.650694	0.000	-6.700	-7.130	-7.785	-8.086	-8.577	-8.966	-9.295	-9.350	-9.519	-9.616	-9.788	-9.509	-9.407	-9.248	-9.021	-8.751	-8.305	-7.738	-7.259	-6.656	-5.761	-5.231	-4.596	-3.864	-3.067	-2.139	-1.260	-0.405	0.450	1.295	1.996	2.962
8197.651682	0.000	-9.642	-9.611	-9.787	-9.593	-9.577	-9.453	-9.263	-8.802	-8.458	-8.050	-7.729	-6.972	-6.412	-5.817	-5.182	-4.531	-3.737	-2.857	-2.102	-1.262	-0.172	0.511	1.256	2.053	2.869	3.772	4.581	5.321	6.018	6.662	7.122	7.808
8197.652685	0.000	-8.900	-8.333	-7.983	-7.276	-6.766	-6.168	-5.530	-4.649	-3.916	-3.154	-2.517	-1.483	-0.688	0.099	0.881	1.632	2.479	3.366	4.079	4.831	5.787	6.291	6.811	7.342	7.852	8.410	8.840	9.168	9.424	9.600	9.570	9.748
8197.653687	0.000	-4.553	-3.614	-2.928	-1.924	-1.156	-0.345	0.463	1.469	2.279	3.071	3.692	4.661	5.346	5.976	6.556	7.063	7.624	8.185	8.537	8.893	9.422	9.472	9.513	9.545	9.539	9.569	9.461	9.246	8.959	8.596	8.035	7.692
8197.654680	0.000	1.126	2.128	2.834	3.814	4.513	5.214	5.868	6.679	7.255	7.775	8.088	8.716	9.028	9.258	9.413	9.472	9.568	9.650	9.510	9.367	9.394	8.941	8.485	8.027	7.542	7.108	6.555	5.918	5.234	4.502	3.602	2.956
8197.655680	0.000	6.446	7.209	7.638	8.304	8.656	8.977	9.223	9.601	9.721	9.767	9.590	9.717	9.520	9.237	8.880	8.432	8.027	7.619	7.007	6.410	6.006	5.147	4.313	3.510	2.714	2.007	1.218	0.387	-0.450	-1.291	-2.256	-2.923
8197.656671	0.000	9.342	9.649	9.603	9.778	9.628	9.440	9.174	9.039	8.652	8.198	7.533	7.188	6.538	5.825	5.064	4.240	3.492	2.776	1.891	1.061	0.464	-0.544	-1.484	-2.350	-3.164	-3.845	-4.562	-5.278	-5.957	-6.598	-7.322	-7.710
8197.657684	0.000	9.275	9.208	8.791	8.602	8.097	7.566	6.970	6.523	5.842	5.116	4.203	3.634	2.789	1.908	1.009	0.078	-0.745	-1.504	-2.400	-3.207	-3.749	-4.671	-5.493	-6.210	-6.846	-7.321	-7.806	-8.265	-8.663	-9.004	-9.409	-9.462
8197.658691	0.000	7.246	6.839	6.101	5.612	4.828	4.044	3.221	2.577	1.728	0.865	-0.152	-0.792	-1.675	-2.559	-3.427	-4.294	-5.019	-5.648	-6.382	-6.997	-7.319	-7.993	-8.541	-8.962	-9.281	-9.420	-9.552	-9.646	-9.669	-9.626	-9.643	-9.306
8197.659681	0.000	3.250	2.614	1.679	1.025	0.114	-0.764	-1.642	-2.307	-3.138	-3.945	-4.871	-5.383	-6.104	-6.792	-7.432	-8.040	-8.479	-8.794	-9.190	-9.446	-9.390	-9.671	-9.814	-9.819	-9.715	-9.428	-9.135	-8.806	-8.413	-7.963	-7.587	-6.872
8197.660676	0.000	-2.027	-2.680	-3.593	-4.184	-4.993	-5.729	-6.429	-6.877	-7.458	-7.983	-8.594	-8.764	-9.117	-9.414	-9.643	-9.823	-9.820	-9.684	-9.622	-9.417	-8.899	-8.722	-8.414	-7.980	-7.450	-6.755	-6.074	-5.380	-4.648	-3.888	-3.232	-2.271
8197.661657	0.000	-7.051	-7.450	-8.072	-8.338	-8.791	-9.141	-9.430	-9.444	-9.571	-9.625	-9.755	-9.434	-9.290	-9.089	-8.824	-8.515	-8.033	-7.432	-6.921	-6.288	-5.367	-4.813	-4.158	-3.409	-2.599	-1.661	-0.775	0.082	0.937	1.776	2.469	3.424
8197.662660	0.000	-9.689	-9.637	-9.791	-9.576	-9.540	-9.394	-9.185	-8.703	-8.340	-7.914	-7.576	-6.803	-6.228	-5.620	-4.973	-4.312	-3.510	-2.623	-1.863	-1.020	0.072	0.755	1.497	2.290	3.100	3.995	4.795	5.524	6.208	6.838	7.282	7.951
8197.663663	0.000	-8.952	-8.395	-8.053	-7.355	-6.852	-6.262	-5.631	-4.754	-4.027	-3.269	-2.634	-1.603	-0.809	-0.023	0.760	1.512	2.361	3.251	3.969	4.726	5.688	6.198	6.725	7.264	7.783	8.350	8.789	9.127	9.393	9.580	9.560	9.749
8197.664656	0.000	-4.769	-3.839	-3.160	-2.162	-1.398	-0.588	0.219	1.227	2.040	2.838	3.467	4.445	5.140	5.782	6.376	6.897	7.475	8.053	8.423	8.799	9.348	9.418	9.480	9.534	9.549	9.599	9.512	9.319	9.052	8.708	8.165	7.840
8197.665662	0.000	0.581	1.590	2.307	3.302	4.020	4.744	5.424	6.265	6.874	7.430	7.781	8.450	8.805	9.079	9.280	9.386	9.530	9.658	9.566	9.471	9.545	9.137	8.725	8.309	7.864	7.467	6.949	6.344	5.688	4.981	4.103	3.474
8197.666676	0.000	5.939	6.742	7.215	7.928	8.329	8.703	9.003	9.437	9.614	9.718	9.600	9.785	9.646	9.421	9.119	8.724	8.371	8.012	7.445	6.891	6.525	5.701	4.899	4.122	3.348	2.656	1.880	1.055	0.220	-0.624	-1.597	-2.278
8197.667640	0.000	9.112	9.497	9.530	9.785	9.714	9.606	9.417	9.358	9.044	8.660	8.063	7.780	7.189	6.530	5.816	5.035	4.323	3.637	2.775	1.963	1.375	0.370	-0.574	-1.451	-2.283	-2.989	-3.737	-4.490	-5.212	-5.902	-6.680	-7.127
8197.668644	0.000	9.148	9.040	8.584	8.358	7.817	7.252	6.625	6.149	5.442	4.693	3.760	3.176	2.318	1.428	0.523	-0.410	-1.230	-1.984	-2.870	-3.665	-4.190	-5.093	-5.892	-6.583	-7.190	-7.634	-8.085	-8.508	-8.869	-9.169	-9.534	-9.546
8197.669638	0.000	5.747	5.222	4.378	3.795	2.932	2.083	1.211	0.532	-0.336	-1.202	-2.207	-2.819	-3.658	-4.484	-5.279	-6.058	-6.683	-7.199	-7.807	-8.286	-8.462	-8.981	-9.368	-9.621	-9.765	-9.728	-9.681	-9.594	-9.437	-9.216	-9.057	-8.550
8197.670635	0.000	0.155	-0.522	-1.475	-2.122	-3.004	-3.827	-4.628	-5.192	-5.902	-6.566	-7.329	-7.659	-8.181	-8.654	-9.065	-9.431	-9.617	-9.672	-9.801	-9.785	-9.454	-9.460	-9.329	-9.064	-8.696	-8.153	-7.613	-7.049	-6.435	-5.778	-5.211	-4.324
8197.671632	0.000	-5.347	-5.872	-6.632	-7.047	-7.659	-8.178	-8.641	-8.836	-9.149	-9.392	-9.712	-9.582	-9.628	-9.615	-9.532	-9.401	-9.090	-8.652	-8.295	-7.806	-7.016	-6.582	-6.033	-5.375	-4.641	-3.764	-2.923	-2.094	-1.252	-0.408	0.306	1.298
8197.672628	0.000	-9.191	-9.294	-9.606	-9.550	-9.672	-9.685	-9.631	-9.303	-9.088	-8.804	-8.601	-7.956	-7.500	-7.001	-6.453	-5.880	-5.153	-4.329	-3.620	-2.813	-1.744	-1.071	-0.324	0.487	1.330	2.270	3.129	3.929	4.697	5.422	5.972	6.758
8197.673624	0.000	-9.559	-9.150	-8.950	-8.388	-8.012	-7.540	-7.018	-6.240	-5.599	-4.916	-4.344	-3.362	-2.604	-1.840	-1.066	-0.308	0.561	1.483	2.247	3.064	4.098	4.692	5.315	5.961	6.596	7.288	7.861	8.339	8.752	9.090	9.226	9.572
8197.674629	0.000	-6.472	-5.638	-5.041	-4.110	-3.400	-2.627	-1.842	-0.841	-0.018	0.804	1.473	2.507	3.272	3.998	4.691	5.323	6.024	6.736	7.250	7.779	8.489	8.725	8.960	9.190	9.384	9.615	9.708	9.693	9.602	9.430	9.053	8.888
8197.675618	0.000	-0.819	0.195	0.928	1.950	2.705	3.476	4.213	5.120	5.804	6.443	6.884	7.650	8.108	8.491	8.805	9.028	9.291	9.541	9.571	9.598	9.792	9.504	9.208	8.905	8.568	8.274	7.853	7.337	6.764	6.131	5.318	4.746
8197.676619	0.000	5.048	5.910	6.448	7.232	7.710	8.165	8.551	9.074	9.342	9.540	9.517	9.798	9.754	9.623	9.415	9.110	8.845	8.571	8.084	7.605	7.309	6.549	5.804	5.077	4.346	3.691	2.942	2.137	1.313	0.472	-0.506	-1.200
8197.677616	0.000	8.956	9.381	9.456	9.753	9.725	9.659	9.512	9.495	9.221	8.876	8.316	8.069	7.511	6.882	6.197	5.440	4.751	4.083	3.237	2.436	1.857	0.856	-0.087	-0.967	-1.805	-2.521	-3.283	-4.053	-4.796	-5.509	-6.314	-6.791
8197.678617	0.000	9.165	9.062	8.611	8.389	7.853	7.292	6.668	6.197	5.493	4.747	3.816	3.233	2.377	1.488	0.584	-0.349	-1.170	-1.924	-2.812	-3.608	-4.136	-5.041	-5.843	-6.538	-7.148	-7.596	-8.051	-8.479	-8.844	-9.150	-9.520	-9.537
8197.679612	0.000	5.939	5.426	4.593	4.019	3.164	2.321	1.452	0.775	-0.092	-0.960	-1.968	-2.585	-3.432	-4.266	-5.072	-5.863	-6.502	-7.032	-7.657	-8.153	-8.347	-8.886	-9.292	-9.565	-9.731	-9.714	-9.688	-9.623	-9.487	-9.286	-9.148	-8.660
8197.680610	0.000	0.520	-0.157	-1.112	-1.765	-2.654	-3.488	-4.303	-4.883	-5.610	-6.295	-7.080	-7.435	-7.982	-8.483	-8.923	-9.319	-9.536	-9.622	-9.782	-9.798	-9.499	-9.537	-9.436	-9.201	-8.862	-8.347	-7.834	-7.295	-6.703	-6.067	-5.519	-4.648
8197.681604	0.000	-5.087	-5.627	-6.404	-6.838	-7.470	-8.009	-8.495	-8.714	-9.052	-9.321	-9.667	-9.563	-9.636	-9.649	-9.593	-9.488	-9.202	-8.788	-8.455	-7.987	-7.218	-6.803	-6.271	-5.628	-4.909	-4.044	-3.212	-2.391	-1.554	-0.712	0.001	0.995
8197.682619	0.000	-8.649	-8.856	-9.274	-9.327	-9.560	-9.684	-9.743	-9.524	-9.418	-9.241	-9.141	-8.595	-8.233	-7.823	-7.357	-6.859	-6.200	-5.436	-4.779	-4.014	-2.979	-2.330	-1.598	-0.791	0.056	1.011	1.893	2.727	3.538	4.315	4.924	5.778
8197.683600	0.000	-9.826	-9.562	-9.505	-9.081	-8.838	-8.493	-8.090	-7.424	-6.885	-6.295	-5.805	-4.894	-4.195	-3.478	-2.739	-2.003	-1.143	-0.217	0.564	1.410	2.486	3.135	3.825	4.548	5.271	6.062	6.743	7.337	7.874	8.343	8.615	9.102
8197.684599	0.000	-7.700	-6.972	-6.471	-5.625	-4.988	-4.276	-3.540	-2.574	-1.774	-0.960	-0.287	0.764	1.560	2.331	3.080	3.781	4.562	5.366	5.982	6.623	7.454	7.819	8.190	8.561	8.901	9.282	9.527	9.666	9.728	9.710	9.483	9.465
8197.685586	0.000	-2.914	-1.924	-1.200	-0.171	0.607	1.418	2.210	3.187	3.955	4.693	5.247	6.138	6.733	7.262	7.732	8.120	8.554	8.980	9.191	9.403	9.783	9.680	9.568	9.446	9.287	9.165	8.909	8.551	8.125	7.630	6.943	6.484
8197.686595	0.000	3.250	4.198	4.834	5.728	6.328	6.914	7.442	8.114	8.541	8.902	9.047	9.499	9.630	9.674	9.641	9.509	9.414	9.305	8.978	8.653	8.502	7.879	7.259	6.647	6.020	5.454	4.783	4.041	3.265	2.457	1.497	0.806
8197.687593	0.000	7.873	8.486	8.755	9.253	9.429	9.569	9.629	9.818	9.747	9.602	9.235	9.175	8.796	8.336	7.808	7.197	6.640	6.090	5.346	4.632	4.123	3.174	2.265	1.402	0.563	-0.172	-0.970	-1.796	-2.611	-3.412	-4.322	-4.918
8197.688597	0.000	9.550	9.676	9.450	9.446	9.119	8.759	8.325	8.029	7.488	6.889	6.090	5.621	4.860	4.048	3.201	2.306	1.501	0.744	-0.167	-1.006	-1.598	-2.585	-3.489	-4.303	-5.050	-5.650	-6.272	-6.880	-7.439	-7.948	-8.531	-8.768
8197.689587	0.000	7.769	7.419	6.733	6.291	5.550	4.803	4.011	3.391	2.561	1.711	0.700	0.060	-0.829	-1.727	-2.615	-3.507	-4.265	-4.931	-5.708	-6.371	-6.746	-7.477	-8.087	-8.572	-8.958	-9.167	-9.372	-9.539	-9.636	-9.668	-9.759	-9.495
8197.690577	0.000	3.079	2.438	1.499	0.844	-0.069	-0.946	-1.823	-2.483	-3.309	-4.111	-5.029	-5.533	-6.244	-6.921	-7.550	-8.145	-8.570	-8.871	-9.252	-9.494	-9.422	-9.687	-9.813	-9.803	-9.683	-9.381	-9.072	-8.729	-8.322	-7.859	-7.469	-6.742
8197.691572	0.000	-2.797	-3.431	-4.320	-4.880	-5.654	-6.349	-7.003	-7.402	-7.930	-8.396	-8.948	-9.055	-9.342	-9.572	-9.733	-9.844	-9.772	-9.567	-9.437	-9.165	-8.583	-8.345	-7.977	-7.487	-6.905	-6.162	-5.437	-4.705	-3.939	-3.151	-2.473	-1.495
8197.692584	0.000	-7.776	-8.101	-8.644	-8.826	-9.191	-9.451	-9.646	-9.566	-9.598	-9.557	-9.591	-9.176	-8.940	-8.651	-8.299	-7.908	-7.349	-6.676	-6.099	-5.406	-4.431	-3.831	-3.137	-2.357	-1.524	-0.571	0.321	1.176	2.021	2.842	3.508	4.428
8197.693573	0.000	-9.842	-9.669	-9.701	-9.364	-9.208	-8.945	-8.622	-8.031	-7.563	-7.038	-6.608	-5.751	-5.100	-4.424	-3.717	-3.007	-2.166	-1.249	-0.471	0.380	1.469	2.139	2.857	3.616	4.382	5.223	5.960	6.617	7.221	7.762	8.111	8.679
8197.694571	0.000	-8.339	-7.687	-7.255	-6.473	-5.893	-5.232	-4.539	-3.609	-2.836	-2.042	-1.380	-0.332	0.469	1.253	2.024	2.755	3.574	4.423	5.092	5.791	6.687	7.124	7.571	8.023	8.449	8.918	9.255	9.487	9.645	9.722	9.591	9.668
8197.695576	0.000	-3.777	-2.810	-2.102	-1.082	-0.306	0.508	1.312	2.307	3.101	3.870	4.462	5.396	6.040	6.624	7.154	7.605	8.107	8.605	8.890	9.178	9.636	9.612	9.580	9.537	9.457	9.413	9.232	8.947	8.592	8.163	7.539	7.138
8197.696567	0.000	2.203	3.183	3.859	4.801	5.455	6.103	6.698	7.444	7.948	8.392	8.623	9.165	9.389	9.527	9.588	9.553	9.553	9.538	9.304	9.069	9.005	8.464	7.923	7.385	6.825	6.322	5.705	5.011	4.276	3.502	2.567	1.893
8197.697565	0.000	7.206	7.898	8.250	8.834	9.100	9.333	9.487	9.771	9.796	9.746	9.474	9.506	9.217	8.843	8.398	7.865	7.381	6.899	6.217	5.557	5.096	4.187	3.311	2.473	1.650	0.923	0.125	-0.709	-1.540	-2.367	-3.309	-3.946
8197.698564	0.000	9.466	9.709	9.599	9.711	9.498	9.248	8.920	8.727	8.283	7.775	7.060	6.668	5.976	5.224	4.429	3.576	2.804	2.069	1.170	0.333	-0.266	-1.272	-2.204	-3.055	-3.850	-4.506	-5.194	-5.875	-6.515	-7.112	-7.789	-8.126
8197.699567	0.000	8.627	8.402	7.834	7.501	6.860	6.203	5.491	4.939	4.165	3.359	2.380	1.758	0.875	-0.030	-0.938	-1.863	-2.666	-3.390	-4.236	-4.979	-5.445	-6.277	-6.997	-7.601	-8.112	-8.454	-8.796	-9.105	-9.347	-9.526	-9.766	-9.651
8197.700560	0.000	4.416	3.821	2.918	2.288	1.389	0.515	-0.370	-1.050	-1.906	-2.749	-3.719	-4.284	-5.065	-5.823	-6.539	-7.230	-7.758	-8.168	-8.664	-9.024	-9.074	-9.464	-9.718	-9.834	-9.841	-9.666	-9.481	-9.259	-8.968	-8.616	-8.333	-7.706
8197.701551	0.000	-1.365	-2.031	-2.960	-3.572	-4.408	-5.175	-5.909	-6.397	-7.020	-7.590	-8.251	-8.472	-8.879	-9.231	-9.517	-9.755	-9.811	-9.733	-9.729	-9.581	-9.119	-8.997	-8.741	-8.356	-7.873	-7.222	-6.581	-5.924	-5.224	-4.492	-3.859	-2.916
8197.702549	0.000	-6.700	-7.130	-7.785	-8.086	-8.577	-8.966	-9.295	-9.350	-9.519	-9.616	-9.788	-9.509	-9.407	-9.248	-9.021	-8.751	-8.305	-7.738	-7.259	-6.656	-5.761	-5.231	-4.596	-3.864	-3.067	-2.139	-1.260	-0.405	0.450	1.295	1.996	2.962
8197.703544	0.000	-9.629	-9.603	-9.784	-9.596	-9.585	-9.466	-9.282	-8.826	-8.486	-8.083	-7.766	-7.014	-6.457	-5.866	-5.233	-4.585	-3.794	-2.915	-2.162	-1.323	-0.233	0.451	1.195	1.994	2.811	3.716	4.527	5.270	5.970	6.618	7.081	7.771
8197.704543	0.000	-8.926	-8.364	-8.018	-7.316	-6.809	-6.215	-5.581	-4.702	-3.972	-3.212	-2.575	-1.543	-0.748	0.038	0.820	1.572	2.420	3.308	4.024	4.779	5.738	6.244	6.768	7.304	7.818	8.381	8.815	9.147	9.408	9.590	9.566	9.749
8197.705536	0.000	-5.087	-4.172	-3.505	-2.516	-1.759	-0.952	-0.146	0.863	1.681	2.486	3.124	4.114	4.825	5.484	6.098	6.641	7.242	7.846	8.243	8.647	9.226	9.326	9.420	9.505	9.552	9.635	9.579	9.416	9.180	8.865	8.350	8.052
8197.706536	0.000	0.763	1.770	2.484	3.474	4.186	4.902	5.574	6.405	7.003	7.548	7.886	8.541	8.883	9.142	9.328	9.418	9.546	9.659	9.551	9.440	9.498	9.075	8.648	8.218	7.759	7.350	6.820	6.204	5.538	4.823	3.937	3.303
